player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Solly March,ENG,"DF,MF",Brighton,27,1994,4.0,3.0,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.06,0.07,0.13,0.06,0.13,2.8,2.0,2.0,1.0,100.0,0.72,0.72,0.0,0.0,0.08,-0.2,-0.2,82.0,112.0,73.2,1611.0,466.0,40.0,45.0,88.9,29.0,42.0,69.0,13.0,22.0,59.1,-0.2,6.0,1.0,3.0,1.0,8.0,98.0,14.0,2.0,0.0,15.0,6.0,7.0,3.0,0.0,3.0,0.0,72.0,12.0,28.0,91.0,7.0,2.0,9.0,0.0,0.0,3.0,0.0,5.0,8.0,2.88,4.0,3.0,0.0,0.0,1.0,1.0,2.0,0.72,1.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,5.0,0.0,2.0,1.0,2.0,50.0,1.0,43.0,15.0,34.9,21.0,7.0,15.0,7.0,0.0,0.0,7.0,3.0,6.0,0.0,147.0,9.0,44.0,50.0,59.0,10.0,133.0,1.0,4.0,25.0,1.0,0.0,87.0,376.0,225.0,15.0,1.0,4.0,106.0,88.0,83.0,1.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,22.0,4.0,1.0,80.0
Pablo Marí,ESP,DF,Arsenal,28,1993,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.15,0.05,0.21,0.15,0.21,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.31,-0.3,-0.3,78.0,87.0,89.7,1640.0,531.0,23.0,26.0,88.5,40.0,42.0,95.2,14.0,17.0,82.4,-0.1,1.0,9.0,0.0,0.0,8.0,86.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,15.0,61.0,13.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,1.0,4.0,8.0,50.0,4.0,19.0,4.0,21.1,9.0,8.0,2.0,6.0,4.0,0.0,2.0,5.0,11.0,0.0,114.0,15.0,55.0,61.0,7.0,3.0,113.0,2.0,2.0,100.0,2.0,0.0,61.0,351.0,190.0,4.0,1.0,0.0,67.0,66.0,98.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,4.0,55.6
Anthony Martial,FRA,FW,Manchester Utd,25,1995,4.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09,0.11,0.19,0.09,0.19,1.1,1.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.1,-0.1,-0.1,20.0,27.0,74.1,274.0,56.0,14.0,18.0,77.8,5.0,7.0,71.4,1.0,1.0,100.0,-0.1,1.0,1.0,3.0,0.0,3.0,26.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,23.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.91,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.1,3.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,3.0,15.0,23.0,8.0,38.0,4.0,4.0,100.0,4.0,0.0,27.0,156.0,81.0,5.0,1.0,0.0,57.0,31.0,54.4,4.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,60.0
Martinelli,BRA,FW,Arsenal,20,2001,2.0,2.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08,0.04,0.12,0.08,0.12,1.6,1.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.13,-0.1,-0.1,15.0,22.0,68.2,203.0,26.0,8.0,9.0,88.9,6.0,9.0,66.7,0.0,2.0,0.0,-0.1,2.0,1.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,2.0,3.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,4.0,25.0,3.0,42.0,9.0,21.4,7.0,15.0,20.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,36.0,3.0,5.0,18.0,16.0,4.0,33.0,0.0,1.0,0.0,0.0,0.0,19.0,84.0,49.0,2.0,2.0,0.0,44.0,22.0,50.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,40.0
Emiliano Martínez,ARG,GK,Aston Villa,29,1992,4.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,132.0,77.3,3249.0,1924.0,10.0,10.0,100.0,53.0,53.0,100.0,39.0,69.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,82.0,50.0,14.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,73.0,5.0,54.0,14.0,97.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,115.0,133.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,61.0,278.0,171.0,0.0,0.0,0.0,46.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
Adam Masina,MAR,DF,Watford,27,1994,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,162.0,74.7,2825.0,1255.0,24.0,29.0,82.8,71.0,84.0,84.5,25.0,48.0,52.1,0.0,0.0,9.0,1.0,0.0,13.0,135.0,27.0,3.0,0.0,13.0,9.0,4.0,2.0,1.0,1.0,0.0,69.0,32.0,61.0,106.0,18.0,9.0,22.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,2.0,5.0,40.0,3.0,27.0,6.0,22.2,15.0,8.0,4.0,3.0,1.0,0.0,2.0,4.0,14.0,0.0,188.0,21.0,91.0,84.0,22.0,0.0,161.0,2.0,2.0,100.0,2.0,0.0,109.0,519.0,321.0,8.0,2.0,0.0,113.0,110.0,97.3,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,19.0,10.0,3.0,76.9
Jean-Philippe Mateta,FRA,FW,Crystal Palace,24,1997,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,68.0,6.0,7.0,9.0,77.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,3.0,11.0,1.0,0.0,11.0,2.0,2.0,100.0,2.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,21.0,9.0,42.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,83.3
Nemanja Matić,SRB,MF,Manchester Utd,33,1988,4.0,2.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,0.1,0.1,0.2,0.04,0.07,0.11,0.04,0.11,2.2,3.0,1.0,0.0,33.3,1.35,0.45,0.0,0.0,0.03,-0.1,-0.1,171.0,195.0,87.7,3155.0,983.0,74.0,83.0,89.2,75.0,84.0,89.3,19.0,22.0,86.4,0.8,3.0,22.0,1.0,0.0,22.0,189.0,6.0,6.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,157.0,23.0,15.0,165.0,18.0,7.0,0.0,2.0,0.0,1.0,11.0,3.0,5.0,2.25,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,1.0,2.0,50.0,1.0,27.0,11.0,40.7,9.0,17.0,1.0,6.0,0.0,0.0,6.0,6.0,7.0,0.0,225.0,9.0,58.0,138.0,53.0,2.0,221.0,4.0,4.0,100.0,4.0,0.0,159.0,964.0,647.0,29.0,7.0,0.0,172.0,168.0,97.7,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,7.0,3.0,70.0
Joël Matip,CMR,DF,Liverpool,30,1991,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.28,0.01,0.29,0.28,0.29,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14,-1.1,-1.1,247.0,263.0,93.9,5432.0,1384.0,61.0,64.0,95.3,137.0,142.0,96.5,49.0,55.0,89.1,0.0,1.0,21.0,1.0,0.0,15.0,256.0,7.0,7.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,216.0,20.0,27.0,42.0,206.0,9.0,0.0,2.0,1.0,0.0,3.0,2.0,6.0,1.5,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,28.0,11.0,39.3,11.0,14.0,3.0,3.0,1.0,0.0,2.0,4.0,23.0,0.0,307.0,31.0,125.0,192.0,21.0,11.0,301.0,2.0,2.0,100.0,2.0,0.0,194.0,1221.0,859.0,28.0,8.0,1.0,230.0,221.0,96.1,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,18.0,9.0,66.7
Neal Maupay,FRA,FW,Brighton,25,1996,5.0,5.0,405.0,3.0,0.0,1.0,1.0,1.0,0.0,0.67,0.0,0.67,0.44,0.44,2.0,1.3,0.2,0.46,0.05,0.5,0.29,0.33,4.5,9.0,3.0,0.0,33.3,2.0,0.67,0.22,0.67,0.14,1.0,0.7,84.0,103.0,81.6,1135.0,128.0,52.0,63.0,82.5,23.0,29.0,79.3,2.0,2.0,100.0,-0.2,4.0,3.0,3.0,0.0,5.0,94.0,9.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,15.0,4.0,11.0,83.0,3.0,0.0,4.0,1.0,0.0,7.0,3.0,12.0,2.67,9.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,3.0,66.7,1.0,86.0,24.0,27.9,9.0,31.0,46.0,6.0,0.0,0.0,6.0,2.0,1.0,0.0,148.0,2.0,14.0,60.0,79.0,17.0,138.0,5.0,11.0,45.5,6.0,0.0,101.0,365.0,144.0,12.0,2.0,2.0,220.0,106.0,48.2,9.0,8.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,14.0,2.0,19.0,9.5
Bryan Mbeumo,FRA,FW,Brentford,22,1999,5.0,5.0,420.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,2.3,2.3,0.6,0.5,0.13,0.63,0.5,0.63,4.7,12.0,2.0,1.0,16.7,2.57,0.43,0.08,0.5,0.19,-1.3,-1.3,65.0,98.0,66.3,1029.0,200.0,37.0,49.0,75.5,18.0,23.0,78.3,7.0,11.0,63.6,-0.6,7.0,2.0,2.0,0.0,4.0,89.0,9.0,6.0,0.0,19.0,5.0,5.0,3.0,3.0,0.0,0.0,64.0,17.0,17.0,73.0,15.0,3.0,0.0,5.0,0.0,2.0,7.0,7.0,12.0,2.57,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,85.0,18.0,21.2,8.0,36.0,41.0,7.0,0.0,0.0,7.0,1.0,3.0,0.0,160.0,1.0,16.0,56.0,99.0,21.0,153.0,4.0,11.0,36.4,6.0,0.0,113.0,383.0,164.0,10.0,5.0,0.0,219.0,112.0,51.1,11.0,9.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,19.0,4.0,9.0,30.8
James McArthur,SCO,MF,Crystal Palace,33,1987,5.0,5.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.03,0.03,0.06,0.03,0.06,4.7,4.0,1.0,0.0,25.0,0.86,0.21,0.0,0.0,0.04,-0.1,-0.1,180.0,216.0,83.3,3456.0,740.0,71.0,78.0,91.0,79.0,91.0,86.8,23.0,34.0,67.6,-0.1,3.0,13.0,5.0,3.0,17.0,201.0,15.0,6.0,0.0,42.0,6.0,6.0,0.0,0.0,0.0,0.0,149.0,30.0,37.0,45.0,156.0,5.0,4.0,3.0,0.0,1.0,7.0,4.0,7.0,1.5,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,5.0,0.0,3.0,11.0,27.3,8.0,97.0,27.0,27.8,36.0,49.0,12.0,10.0,4.0,0.0,6.0,8.0,11.0,0.0,280.0,14.0,77.0,142.0,71.0,8.0,265.0,5.0,9.0,55.6,5.0,1.0,184.0,780.0,354.0,13.0,4.0,0.0,191.0,165.0,86.4,5.0,7.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,52.0,4.0,6.0,40.0
Alex McCarthy,ENG,GK,Southampton,31,1989,5.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,146.0,54.1,2556.0,1750.0,16.0,16.0,100.0,34.0,35.0,97.1,29.0,95.0,30.5,0.0,0.0,3.0,0.0,0.0,0.0,91.0,55.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,88.0,16.0,100.0,0.0,0.0,19.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,135.0,156.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,59.0,233.0,143.0,0.0,0.0,0.0,59.0,59.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
John McGinn,SCO,MF,Aston Villa,26,1994,4.0,4.0,309.0,1.0,0.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0.29,0.29,0.3,0.3,0.8,0.07,0.23,0.3,0.07,0.3,3.4,7.0,1.0,0.0,14.3,2.04,0.29,0.14,1.0,0.04,0.7,0.7,105.0,147.0,71.4,2761.0,1051.0,26.0,35.0,74.3,51.0,62.0,82.3,26.0,46.0,56.5,-0.8,7.0,23.0,1.0,0.0,18.0,122.0,25.0,11.0,1.0,20.0,17.0,7.0,12.0,8.0,3.0,0.0,83.0,18.0,46.0,114.0,22.0,6.0,1.0,0.0,0.0,5.0,8.0,2.0,10.0,2.91,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,4.0,3.0,3.0,6.0,50.0,3.0,56.0,16.0,28.6,12.0,31.0,13.0,2.0,0.0,0.0,2.0,7.0,6.0,0.0,186.0,7.0,32.0,102.0,67.0,5.0,163.0,5.0,9.0,55.6,5.0,0.0,107.0,421.0,220.0,9.0,3.0,2.0,120.0,105.0,87.5,3.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,31.0,5.0,3.0,62.5
Kenny McLean,SCO,MF,Norwich City,29,1992,4.0,3.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.13,0.0,0.13,0.13,0.13,3.5,8.0,2.0,0.0,25.0,2.29,0.57,0.0,0.0,0.06,-0.5,-0.5,86.0,113.0,76.1,1599.0,567.0,38.0,44.0,86.4,40.0,45.0,88.9,8.0,23.0,34.8,0.0,0.0,11.0,1.0,0.0,11.0,106.0,7.0,2.0,0.0,21.0,0.0,2.0,1.0,1.0,0.0,0.0,71.0,13.0,29.0,83.0,15.0,6.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.86,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,3.0,7.0,42.9,4.0,60.0,13.0,21.7,28.0,23.0,9.0,3.0,1.0,0.0,2.0,4.0,9.0,0.0,156.0,10.0,47.0,85.0,35.0,5.0,150.0,2.0,4.0,50.0,2.0,0.0,92.0,407.0,200.0,9.0,5.0,0.0,119.0,105.0,88.2,4.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,8.0,7.0,53.3
Dwight McNeil,ENG,MF,Burnley,21,1999,5.0,5.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.05,0.2,0.25,0.05,0.25,4.9,9.0,4.0,0.0,44.4,1.85,0.82,0.0,0.0,0.02,-0.2,-0.2,101.0,161.0,62.7,1956.0,578.0,40.0,47.0,85.1,41.0,53.0,77.4,16.0,42.0,38.1,-1.0,10.0,5.0,11.0,10.0,5.0,151.0,10.0,1.0,0.0,43.0,11.0,25.0,8.0,7.0,0.0,0.0,97.0,21.0,43.0,149.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0,16.0,16.0,3.29,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,6.0,1.0,2.0,13.0,15.4,11.0,112.0,28.0,25.0,38.0,44.0,30.0,15.0,5.0,2.0,10.0,7.0,1.0,0.0,218.0,10.0,38.0,96.0,104.0,7.0,208.0,11.0,18.0,61.1,13.0,1.0,174.0,1341.0,631.0,36.0,12.0,2.0,151.0,127.0,84.1,3.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,4.0,42.9
Scott McTominay,SCO,MF,Manchester Utd,24,1996,3.0,2.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09,0.04,0.13,0.09,0.13,1.9,3.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.06,-0.2,-0.2,81.0,92.0,88.0,1393.0,537.0,34.0,37.0,91.9,39.0,45.0,86.7,5.0,7.0,71.4,-0.1,2.0,15.0,0.0,0.0,13.0,89.0,3.0,3.0,1.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,85.0,4.0,3.0,5.0,86.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,2.6,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.04,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,2.0,5.0,40.0,3.0,25.0,5.0,20.0,9.0,12.0,4.0,4.0,1.0,0.0,3.0,2.0,4.0,0.0,118.0,6.0,23.0,71.0,33.0,5.0,116.0,6.0,7.0,85.7,6.0,0.0,81.0,401.0,247.0,15.0,7.0,1.0,87.0,80.0,92.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,33.3
Ben Mee,ENG,DF,Burnley,31,1989,5.0,5.0,450.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,0.7,0.7,0.1,0.14,0.01,0.15,0.14,0.15,5.0,7.0,1.0,0.0,14.3,1.4,0.2,0.14,1.0,0.1,0.3,0.3,137.0,184.0,74.5,3369.0,1091.0,31.0,39.0,79.5,64.0,69.0,92.8,40.0,72.0,55.6,-0.1,2.0,12.0,0.0,0.0,9.0,179.0,5.0,5.0,0.0,29.0,8.0,1.0,0.0,0.0,0.0,0.0,95.0,25.0,64.0,126.0,27.0,20.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,25.0,3.0,28.0,8.0,28.6,13.0,13.0,2.0,8.0,5.0,0.0,3.0,7.0,35.0,0.0,244.0,27.0,120.0,120.0,13.0,10.0,239.0,1.0,1.0,100.0,1.0,0.0,122.0,625.0,288.0,7.0,0.0,0.0,127.0,124.0,97.6,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,56.0,28.0,11.0,71.8
Benjamin Mendy,FRA,DF,Manchester City,27,1994,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,87.0,83.9,1355.0,452.0,26.0,30.0,86.7,38.0,38.0,100.0,8.0,14.0,57.1,-0.3,2.0,6.0,1.0,1.0,8.0,75.0,12.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,61.0,16.0,10.0,74.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,6.0,4.0,4.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,50.0,2.0,12.0,2.0,16.7,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,94.0,0.0,16.0,57.0,28.0,1.0,82.0,1.0,2.0,50.0,1.0,1.0,69.0,302.0,204.0,8.0,4.0,0.0,72.0,69.0,95.8,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0
Edouard Mendy,SEN,GK,Chelsea,29,1992,4.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,139.0,79.9,2612.0,1436.0,35.0,35.0,100.0,49.0,49.0,100.0,25.0,53.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,98.0,41.0,10.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,39.0,10.0,106.0,0.0,0.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,141.0,155.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,66.0,245.0,97.0,0.0,0.0,0.0,68.0,68.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
