player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Hugo Lloris,FRA,GK,Tottenham,34,1986,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,158.0,65.2,3700.0,2495.0,22.0,22.0,100.0,29.0,29.0,100.0,51.0,106.0,48.1,-0.1,2.0,4.0,0.0,0.0,0.0,89.0,69.0,13.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,97.0,111.0,18.0,0.0,0.0,15.0,1.0,3.0,1.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,163.0,173.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,58.0,224.0,132.0,0.0,0.0,0.0,51.0,50.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0
Giovani Lo Celso,ARG,"MF,FW",Tottenham,25,1996,3.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.19,0.42,0.61,0.19,0.61,1.1,3.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.07,-0.2,-0.2,34.0,48.0,70.8,497.0,78.0,19.0,22.0,86.4,9.0,11.0,81.8,3.0,7.0,42.9,-0.5,3.0,3.0,1.0,0.0,1.0,43.0,5.0,1.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,0.0,35.0,7.0,6.0,38.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,3.64,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,7.0,14.3,6.0,34.0,6.0,17.6,10.0,16.0,8.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,72.0,0.0,7.0,36.0,30.0,3.0,67.0,1.0,3.0,33.3,2.0,0.0,51.0,160.0,51.0,3.0,0.0,0.0,60.0,51.0,85.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
Ruben Loftus-Cheek,ENG,MF,Chelsea,25,1996,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,93.3,203.0,45.0,11.0,11.0,100.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,44.4,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,3.0,15.0,3.0,0.0,19.0,2.0,3.0,66.7,2.0,0.0,17.0,115.0,49.0,4.0,1.0,0.0,14.0,13.0,92.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
Shane Long,IRL,MF,Southampton,34,1987,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.49,0.0,1.49,1.49,1.49,0.2,1.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.28,-0.3,-0.3,1.0,4.0,25.0,6.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,3.0,5.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,100.0
Sean Longstaff,ENG,MF,Newcastle Utd,23,1997,6.0,4.0,412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,0.9,0.9,0.3,0.19,0.06,0.25,0.19,0.25,4.6,8.0,2.0,0.0,25.0,1.75,0.44,0.13,0.5,0.11,0.1,0.1,156.0,189.0,82.5,3275.0,773.0,63.0,72.0,87.5,56.0,60.0,93.3,33.0,50.0,66.0,-0.3,3.0,15.0,0.0,0.0,10.0,177.0,12.0,8.0,0.0,30.0,5.0,0.0,1.0,1.0,0.0,0.0,137.0,21.0,31.0,36.0,143.0,7.0,1.0,0.0,1.0,2.0,5.0,3.0,8.0,1.75,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,5.0,9.0,4.0,7.0,17.0,41.2,10.0,119.0,35.0,29.4,52.0,54.0,13.0,9.0,4.0,0.0,5.0,11.0,12.0,0.0,253.0,21.0,79.0,137.0,44.0,3.0,242.0,1.0,2.0,50.0,1.0,0.0,148.0,625.0,224.0,6.0,2.0,0.0,160.0,147.0,91.9,2.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,41.0,3.0,4.0,42.9
Ademola Lookman,ENG,"FW,MF",Leicester City,23,1997,3.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.52,0.33,0.84,0.52,0.84,1.6,6.0,1.0,0.0,16.7,3.86,0.64,0.0,0.0,0.13,-0.8,-0.8,48.0,62.0,77.4,652.0,158.0,31.0,36.0,86.1,11.0,14.0,78.6,2.0,6.0,33.3,-0.5,6.0,4.0,5.0,1.0,4.0,61.0,1.0,1.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,51.0,8.0,3.0,15.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,6.43,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,27.0,10.0,37.0,5.0,11.0,11.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,87.0,0.0,8.0,33.0,51.0,18.0,87.0,4.0,5.0,80.0,4.0,0.0,72.0,407.0,199.0,12.0,4.0,4.0,81.0,69.0,85.2,5.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,33.3
Imran Louza,FRA,MF,Watford,22,1999,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,55.6,190.0,79.0,3.0,5.0,60.0,5.0,10.0,50.0,2.0,3.0,66.7,0.0,0.0,1.0,0.0,0.0,2.0,17.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,42.9,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,6.0,13.0,5.0,0.0,21.0,1.0,2.0,50.0,1.0,0.0,15.0,63.0,41.0,0.0,0.0,0.0,15.0,14.0,93.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0
Matthew Lowton,ENG,DF,Burnley,32,1989,6.0,6.0,540.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,0.1,0.1,0.4,0.02,0.06,0.08,0.02,0.08,6.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.1,-0.1,-0.1,171.0,247.0,69.2,3373.0,1643.0,81.0,89.0,91.0,59.0,80.0,73.8,29.0,66.0,43.9,0.6,5.0,20.0,6.0,2.0,23.0,182.0,65.0,7.0,2.0,26.0,2.0,12.0,0.0,0.0,0.0,0.0,102.0,57.0,88.0,19.0,160.0,7.0,58.0,1.0,3.0,5.0,6.0,14.0,12.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,12.0,7.0,6.0,4.0,2.0,3.0,9.0,33.3,6.0,52.0,23.0,44.2,19.0,23.0,10.0,15.0,7.0,0.0,8.0,8.0,19.0,0.0,306.0,23.0,89.0,137.0,91.0,2.0,243.0,2.0,4.0,50.0,3.0,0.0,136.0,543.0,316.0,18.0,5.0,1.0,152.0,139.0,91.4,2.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,45.0,5.0,9.0,35.7
Douglas Luiz,BRA,MF,Aston Villa,23,1998,5.0,5.0,436.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.41,0.41,0.0,0.41,0.2,0.2,0.8,0.04,0.17,0.21,0.04,0.21,4.8,5.0,0.0,2.0,0.0,1.03,0.0,0.0,0.0,0.04,-0.2,-0.2,141.0,170.0,82.9,2882.0,685.0,56.0,60.0,93.3,51.0,60.0,85.0,32.0,47.0,68.1,1.2,9.0,10.0,2.0,0.0,14.0,154.0,16.0,7.0,1.0,41.0,7.0,4.0,8.0,7.0,0.0,1.0,109.0,28.0,33.0,16.0,138.0,10.0,1.0,1.0,0.0,6.0,5.0,1.0,16.0,3.3,6.0,5.0,1.0,1.0,3.0,3.0,2.0,0.41,1.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,2.0,1.0,4.0,11.0,36.4,7.0,70.0,19.0,27.1,27.0,36.0,7.0,11.0,2.0,0.0,9.0,12.0,7.0,0.0,229.0,14.0,52.0,135.0,53.0,2.0,213.0,5.0,10.0,50.0,5.0,1.0,135.0,734.0,307.0,14.0,3.0,0.0,137.0,119.0,86.9,4.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,45.0,7.0,6.0,53.8
Romelu Lukaku,BEL,FW,Chelsea,28,1993,5.0,5.0,450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,2.4,2.4,1.4,0.49,0.28,0.77,0.49,0.77,5.0,15.0,5.0,0.0,33.3,3.0,1.0,0.2,0.6,0.16,0.6,0.6,64.0,83.0,77.1,791.0,125.0,40.0,48.0,83.3,17.0,23.0,73.9,2.0,4.0,50.0,-1.4,9.0,1.0,5.0,0.0,5.0,76.0,7.0,0.0,5.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,61.0,15.0,7.0,46.0,22.0,6.0,0.0,3.0,0.0,0.0,5.0,2.0,14.0,2.8,11.0,0.0,1.0,0.0,2.0,2.0,2.0,0.4,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,12.0,38.7,2.0,15.0,14.0,3.0,2.0,0.0,1.0,1.0,6.0,0.0,148.0,6.0,11.0,75.0,75.0,33.0,141.0,6.0,10.0,60.0,7.0,0.0,96.0,448.0,263.0,17.0,5.0,7.0,222.0,109.0,49.1,15.0,10.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,14.0,14.0,11.0,56.0
Alexis Mac Allister,ARG,FW,Brighton,22,1998,4.0,2.0,177.0,1.0,1.0,0.0,0.0,0.0,0.0,0.51,0.51,1.02,0.51,1.02,0.8,0.8,0.1,0.39,0.04,0.43,0.39,0.43,2.0,6.0,1.0,0.0,16.7,3.05,0.51,0.17,1.0,0.13,0.2,0.2,62.0,77.0,80.5,1034.0,249.0,30.0,37.0,81.1,28.0,30.0,93.3,4.0,6.0,66.7,0.9,3.0,6.0,2.0,0.0,8.0,76.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,8.0,9.0,63.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,7.0,3.56,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,6.0,1.0,4.0,7.0,57.1,3.0,62.0,29.0,46.8,19.0,24.0,19.0,6.0,1.0,0.0,5.0,1.0,1.0,0.0,115.0,3.0,22.0,48.0,52.0,8.0,114.0,0.0,1.0,0.0,0.0,0.0,67.0,327.0,224.0,9.0,5.0,0.0,85.0,66.0,77.6,2.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,2.0,1.0,66.7
James Maddison,ENG,"MF,FW",Leicester City,24,1996,6.0,5.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.1,0.12,0.22,0.1,0.22,4.0,4.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.1,-0.4,-0.4,90.0,124.0,72.6,1679.0,419.0,38.0,54.0,70.4,37.0,42.0,88.1,14.0,24.0,58.3,-0.5,4.0,13.0,3.0,0.0,13.0,121.0,3.0,1.0,1.0,32.0,1.0,5.0,2.0,0.0,0.0,0.0,91.0,20.0,13.0,17.0,99.0,3.0,0.0,1.0,1.0,4.0,5.0,2.0,7.0,1.77,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,3.0,2.0,2.0,100.0,0.0,62.0,20.0,32.3,19.0,27.0,16.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,156.0,3.0,20.0,97.0,52.0,9.0,153.0,0.0,3.0,0.0,0.0,0.0,119.0,754.0,388.0,23.0,7.0,1.0,147.0,116.0,78.9,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,4.0,3.0,57.1
Harry Maguire,ENG,DF,Manchester Utd,28,1993,6.0,6.0,516.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.08,0.0,0.08,0.08,0.08,5.7,6.0,2.0,0.0,33.3,1.05,0.35,0.0,0.0,0.08,-0.5,-0.5,261.0,286.0,91.3,5700.0,1698.0,76.0,78.0,97.4,131.0,141.0,92.9,54.0,64.0,84.4,0.0,0.0,20.0,1.0,0.0,11.0,275.0,11.0,10.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,225.0,22.0,39.0,54.0,211.0,13.0,1.0,1.0,0.0,5.0,2.0,1.0,3.0,0.52,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,3.0,7.0,42.9,4.0,26.0,11.0,42.3,16.0,9.0,1.0,7.0,6.0,0.0,1.0,9.0,43.0,0.0,357.0,52.0,190.0,170.0,18.0,10.0,348.0,1.0,1.0,100.0,1.0,0.0,214.0,1340.0,850.0,21.0,5.0,0.0,232.0,229.0,98.7,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,47.0,18.0,6.0,75.0
Riyad Mahrez,ALG,FW,Manchester City,30,1991,5.0,1.0,158.0,1.0,1.0,0.0,0.0,0.0,0.0,0.57,0.57,1.14,0.57,1.14,1.2,1.2,0.8,0.67,0.48,1.15,0.67,1.15,1.8,7.0,2.0,1.0,28.6,3.99,1.14,0.14,0.5,0.17,-0.2,-0.2,78.0,95.0,82.1,1328.0,475.0,42.0,47.0,89.4,23.0,29.0,79.3,10.0,16.0,62.5,0.2,6.0,5.0,7.0,3.0,10.0,85.0,10.0,0.0,1.0,10.0,3.0,7.0,6.0,2.0,0.0,1.0,69.0,8.0,18.0,81.0,9.0,1.0,4.0,0.0,0.0,1.0,4.0,2.0,12.0,6.84,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,21.0,8.0,38.1,2.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,7.0,42.0,77.0,14.0,106.0,5.0,6.0,83.3,5.0,0.0,95.0,493.0,341.0,16.0,2.0,4.0,106.0,91.0,85.8,4.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,50.0
Ainsley Maitland-Niles,ENG,"MF,DF",Arsenal,24,1997,4.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.16,0.17,0.02,0.17,1.3,1.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.02,0.0,0.0,60.0,77.0,77.9,1004.0,344.0,29.0,36.0,80.6,28.0,33.0,84.8,3.0,7.0,42.9,-0.2,2.0,7.0,2.0,0.0,7.0,73.0,4.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,4.0,16.0,9.0,60.0,5.0,1.0,0.0,0.0,3.0,5.0,0.0,5.0,3.72,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,27.0,7.0,25.9,10.0,11.0,6.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,98.0,3.0,22.0,49.0,31.0,1.0,94.0,1.0,6.0,16.7,1.0,0.0,61.0,248.0,129.0,5.0,1.0,0.0,68.0,65.0,95.6,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,40.0
Sadio Mané,SEN,FW,Liverpool,29,1992,6.0,6.0,540.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,4.7,4.7,1.0,0.78,0.17,0.95,0.78,0.95,6.0,26.0,7.0,0.0,26.9,4.33,1.17,0.12,0.43,0.18,-1.7,-1.7,131.0,189.0,69.3,2123.0,448.0,82.0,100.0,82.0,30.0,50.0,60.0,16.0,26.0,61.5,-1.0,8.0,12.0,12.0,2.0,21.0,186.0,3.0,0.0,1.0,43.0,6.0,10.0,0.0,0.0,0.0,0.0,136.0,27.0,26.0,46.0,130.0,3.0,3.0,0.0,2.0,4.0,19.0,7.0,21.0,3.5,15.0,0.0,0.0,5.0,1.0,1.0,2.0,0.33,0.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,5.0,3.0,0.0,2.0,0.0,2.0,63.0,21.0,33.3,10.0,26.0,27.0,7.0,0.0,0.0,7.0,2.0,3.0,0.0,285.0,5.0,22.0,115.0,173.0,56.0,282.0,8.0,19.0,42.1,8.0,1.0,209.0,1345.0,741.0,47.0,11.0,11.0,321.0,220.0,68.5,14.0,14.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,36.0,11.0,10.0,52.4
Javier Manquillo,ESP,DF,Newcastle Utd,27,1994,3.0,3.0,246.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,0.4,0.4,0.0,0.15,0.0,0.15,0.15,0.15,2.7,1.0,1.0,0.0,100.0,0.37,0.37,1.0,1.0,0.4,0.6,0.6,49.0,74.0,66.2,750.0,375.0,27.0,33.0,81.8,18.0,28.0,64.3,2.0,9.0,22.2,0.0,0.0,3.0,1.0,0.0,6.0,58.0,16.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,37.0,15.0,22.0,2.0,49.0,5.0,16.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,2.0,0.0,4.0,6.0,66.7,2.0,27.0,11.0,40.7,18.0,7.0,2.0,9.0,2.0,0.0,7.0,3.0,11.0,0.0,111.0,16.0,54.0,43.0,18.0,3.0,95.0,1.0,2.0,50.0,1.0,0.0,43.0,160.0,89.0,3.0,2.0,1.0,52.0,44.0,84.6,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,15.0,6.0,2.0,75.0
Fernando Marçal,BRA,DF,Wolves,32,1989,6.0,6.0,521.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.07,0.02,0.08,0.07,0.08,5.8,4.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.09,-0.4,-0.4,258.0,337.0,76.6,4452.0,1472.0,123.0,137.0,89.8,114.0,142.0,80.3,16.0,43.0,37.2,-0.1,2.0,12.0,4.0,2.0,22.0,278.0,59.0,3.0,1.0,42.0,10.0,25.0,1.0,0.0,1.0,0.0,191.0,77.0,69.0,247.0,20.0,11.0,55.0,1.0,5.0,7.0,12.0,13.0,7.0,1.21,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,15.0,11.0,10.0,3.0,2.0,6.0,16.0,37.5,10.0,90.0,28.0,31.1,46.0,31.0,13.0,10.0,0.0,0.0,10.0,15.0,15.0,0.0,404.0,16.0,112.0,177.0,143.0,4.0,349.0,2.0,4.0,50.0,2.0,0.0,245.0,1210.0,757.0,49.0,12.0,2.0,257.0,241.0,93.8,4.0,5.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,46.0,7.0,6.0,53.8
Solly March,ENG,"DF,MF",Brighton,27,1994,4.0,3.0,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.06,0.07,0.13,0.06,0.13,2.8,2.0,2.0,1.0,100.0,0.72,0.72,0.0,0.0,0.08,-0.2,-0.2,82.0,112.0,73.2,1611.0,466.0,40.0,45.0,88.9,29.0,42.0,69.0,13.0,22.0,59.1,-0.2,6.0,1.0,3.0,1.0,8.0,98.0,14.0,2.0,0.0,12.0,6.0,7.0,3.0,0.0,3.0,0.0,72.0,12.0,28.0,91.0,7.0,3.0,9.0,0.0,0.0,3.0,1.0,5.0,8.0,2.88,4.0,3.0,0.0,0.0,1.0,1.0,2.0,0.72,1.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,42.0,15.0,35.7,21.0,7.0,14.0,7.0,0.0,0.0,7.0,4.0,5.0,0.0,147.0,9.0,44.0,50.0,59.0,10.0,133.0,1.0,4.0,25.0,1.0,0.0,87.0,376.0,225.0,15.0,1.0,4.0,106.0,88.0,83.0,2.0,4.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,22.0,3.0,2.0,60.0
Pablo Marí,ESP,DF,Arsenal,28,1993,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.15,0.05,0.21,0.15,0.21,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.31,-0.3,-0.3,78.0,87.0,89.7,1640.0,531.0,23.0,26.0,88.5,40.0,42.0,95.2,14.0,17.0,82.4,-0.1,1.0,9.0,0.0,0.0,8.0,86.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,15.0,61.0,13.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,1.0,4.0,8.0,50.0,4.0,19.0,4.0,21.1,9.0,8.0,2.0,6.0,4.0,0.0,2.0,5.0,11.0,0.0,114.0,15.0,55.0,61.0,7.0,3.0,113.0,2.0,2.0,100.0,2.0,0.0,61.0,351.0,190.0,4.0,1.0,0.0,67.0,66.0,98.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,4.0,55.6
